"","aged","bwtr14"
"15300",28,2
"15301",12,4
"15302",57,10
"15303",1,5
"15304",2,5
"15305",0,3
"15306",0,2
"15307",0,1
"15308",45,2
"15309",283,9
"15310",114,11
"15311",0,1
"15312",83,8
"15313",75,9
"15314",53,6
"15315",97,7
"15316",37,8
"15317",113,3
"15318",143,9
"15319",280,10
"15320",67,6
"15321",153,6
"15322",0,2
"15323",55,6
"15324",7,11
"15325",102,12
"15326",0,3
"15327",76,9
"15328",8,2
"15329",0,2
"15330",0,4
"15331",0,2
"15332",101,6
"15333",0,4
"15334",0,6
"15335",0,1
"15336",238,9
"15337",64,9
"15338",0,1
"15339",0,4
"15340",0,1
"15341",0,1
"15342",1,6
"15343",0,2
"15344",0,2
"15345",9,2
"15346",0,1
"15347",0,3
"15348",175,8
"15349",19,7
"15350",0,1
"15351",76,9
"15352",93,9
"15353",0,2
"15354",0,2
"15355",0,2
"15356",64,10
"15357",13,8
"15358",0,7
"15359",313,9
"15360",322,9
"15361",84,2
"15362",0,1
"15363",0,1
"15364",316,11
"15365",2,9
"15366",0,1
"15367",141,10
"15368",0,1
"15369",28,7
"15370",0,1
"15371",297,9
"15372",0,10
"15373",1,9
"15374",0,1
"15375",36,7
"15376",0,1
"15377",4,8
"15378",25,8
"15379",106,8
"15380",164,7
"15381",21,2
"15382",69,10
"15383",66,8
"15384",0,3
"15385",2,3
"15386",0,6
"15387",325,6
"15388",0,8
"15389",0,1
"15390",157,6
"15391",98,9
"15392",174,7
"15393",97,9
"15394",12,9
"15395",46,10
"15396",7,6
"15397",13,2
"15398",4,9
"15399",0,3
"15400",0,7
"15401",16,2
"15402",0,3
"15403",0,1
"15404",173,7
"15405",40,7
"15406",0,1
"15407",0,1
"15408",106,9
"15409",0,1
"15410",0,1
"15411",79,9
"15412",0,1
"15413",348,3
"15414",0,7
"15415",131,9
"15416",364,8
"15417",28,7
"15418",0,1
"15419",0,1
"15420",1,8
"15421",0,5
"15422",254,11
"15423",13,8
"15424",1,2
"15425",0,1
"15426",2,1
"15427",142,8
"15428",0,1
"15429",0,1
"15430",0,1
"15431",0,1
"15432",39,2
"15433",106,11
"15434",7,2
"15435",101,9
"15436",1,7
"15437",0,9
"15438",0,5
"15439",0,1
"15440",9,9
"15441",0,3
"15442",0,1
"15443",0,11
"15444",0,2
"15445",2,2
"15446",335,10
"15447",0,5
"15448",0,14
"15449",0,4
"15450",0,1
"15451",0,7
"15452",281,8
"15453",0,1
"15454",0,7
"15455",0,2
"15456",0,1
"15457",0,2
"15458",105,9
"15459",1,10
"15460",83,8
"15461",0,7
"15462",0,1
"15463",7,1
"15464",229,7
"15465",0,1
"15466",0,1
"15467",0,3
"15468",9,8
"15469",0,1
"15470",24,4
"15471",4,9
"15472",3,9
"15473",0,1
"15474",0,1
"15475",1,7
"15476",128,8
"15477",0,6
"15478",3,5
"15479",0,7
"15480",87,9
"15481",0,1
"15482",0,6
"15483",214,6
"15484",0,14
"15485",24,2
"15486",5,7
"15487",147,9
"15488",0,2
"15489",0,2
"15490",0,2
"15491",0,1
"15492",0,1
"15493",0,1
"15494",0,1
"15495",0,14
"15496",0,3
"15497",0,1
"15498",4,8
"15499",4,8
"15500",0,1
"15501",0,1
"15502",0,1
"15503",41,6
"15504",0,1
"15505",0,2
"15506",3,9
"15507",2,8
"15508",71,9
"15509",0,2
"15510",47,8
"15511",0,1
"15512",70,8
"15513",0,6
"15514",2,2
"15515",0,1
"15516",152,8
"15517",13,5
"15518",0,2
"15519",0,1
"15520",0,1
"15521",26,8
"15522",1,6
"15523",2,2
"15524",2,3
"15525",0,1
"15526",0,2
"15527",0,9
"15528",49,9
"15529",0,14
"15530",140,10
"15531",0,1
"15532",0,1
"15533",0,1
"15534",72,7
"15535",16,10
"15536",120,8
"15537",0,1
"15538",0,2
"15539",17,8
"15540",3,7
"15541",92,8
"15542",129,4
"15543",0,2
"15544",0,1
"15545",0,2
"15546",47,8
"15547",5,6
"15548",0,1
"15549",74,9
"15550",3,6
"15551",1,2
"15552",4,1
"15553",0,1
"15554",155,8
"15555",190,9
"15556",0,3
"15557",95,9
"15558",48,3
"15559",10,10
"15560",0,5
"15561",1,2
"15562",265,7
"15563",5,8
"15564",104,7
"15565",94,10
"15566",1,1
"15567",0,1
"15568",0,1
"15569",272,10
"15570",65,9
"15571",70,9
"15572",138,8
"15573",39,8
"15574",0,1
"15575",0,3
"15576",0,1
"15577",4,8
"15578",3,7
"15579",15,8
"15580",49,10
"15581",2,10
"15582",0,1
"15583",4,2
"15584",0,2
"15585",11,10
"15586",0,1
"15587",259,10
"15588",161,8
"15589",0,1
"15590",0,2
"15591",0,1
"15592",72,2
"15593",0,3
"15594",0,1
"15595",45,9
"15596",31,10
"15597",0,1
"15598",0,1
"15599",0,7
"15600",0,1
"15601",0,2
"15602",28,4
"15603",68,8
"15604",168,2
"15605",149,9
"15606",0,1
"15607",1,2
"15608",28,8
"15609",0,1
"15610",0,6
"15611",12,10
"15612",0,1
"15613",15,9
"15614",0,8
"15615",0,1
"15616",2,7
"15617",0,2
"15618",1,1
"15619",0,2
"15620",57,10
"15621",0,1
"15622",0,1
"15623",0,1
"15624",0,2
"15625",248,8
"15626",188,8
"15627",3,7
"15628",68,9
"15629",10,1
"15630",76,7
"15631",0,7
"15632",0,1
"15633",0,14
"15634",86,6
"15635",169,7
"15636",1,2
"15637",0,6
"15638",71,8
"15639",266,3
"15640",0,1
"15641",0,1
"15642",0,6
"15643",0,6
"15644",0,1
"15645",0,1
"15646",8,9
"15647",74,8
"15648",0,1
"15649",0,5
"15650",78,8
"15651",190,8
"15652",19,4
"15653",0,1
"15654",35,3
"15655",0,9
"15656",24,8
"15657",0,1
"15658",47,7
"15659",0,2
"15660",0,1
"15661",0,7
"15662",121,8
"15663",1,1
"15664",0,1
"15665",96,4
"15666",0,14
"15667",77,6
"15668",0,6
"15669",0,2
"15670",61,7
"15671",93,9
"15672",0,1
"15673",21,8
"15674",19,10
"15675",12,3
"15676",0,1
"15677",0,1
"15678",0,14
"15679",59,9
"15680",123,2
"15681",119,7
"15682",108,10
"15683",5,8
"15684",7,2
"15685",0,2
"15686",19,2
"15687",334,10
"15688",50,8
"15689",67,6
"15690",0,2
"15691",166,10
"15692",57,7
"15693",139,9
"15694",34,8
"15695",47,10
"15696",0,1
"15697",0,1
"15698",5,9
"15699",0,2
"15700",0,1
"15701",73,9
"15702",3,8
"15703",7,1
"15704",0,2
"15705",90,3
"15706",0,9
"15707",0,1
"15708",77,1
"15709",0,3
"15710",5,2
"15711",10,10
"15712",7,8
"15713",0,6
"15714",0,7
"15715",0,1
"15716",34,8
"15717",0,1
"15718",4,1
"15719",15,9
"15720",39,8
"15721",3,4
"15722",65,10
"15723",0,1
"15724",0,2
"15725",47,9
"15726",256,5
"15727",8,3
"15728",65,3
"15729",4,10
"15730",0,2
"15731",0,1
"15732",1,6
"15733",0,1
"15734",349,10
"15735",0,1
"15736",0,1
"15737",39,8
"15738",0,1
"15739",0,1
"15740",0,6
"15741",29,9
"15742",0,3
"15743",1,1
"15744",0,2
"15745",0,2
"15746",0,1
"15747",30,2
"15748",1,6
"15749",0,7
"15750",151,7
"15751",159,2
"15752",1,6
"15753",0,2
"15754",0,1
"15755",0,1
"15756",70,8
"15757",26,9
"15758",62,8
"15759",4,2
"15760",202,10
"15761",0,8
"15762",20,1
"15763",89,10
"15764",0,3
"15765",80,9
"15766",152,5
"15767",2,7
"15768",0,1
"15769",0,7
"15770",0,6
"15771",0,1
"15772",25,10
"15773",2,2
"15774",0,1
"15775",0,2
"15776",9,2
"15777",0,3
"15778",1,1
"15779",148,7
"15780",1,1
"15781",0,2
"15782",0,1
"15783",0,1
"15784",22,6
"15785",261,10
"15786",322,9
"15787",0,1
"15788",39,7
"15789",0,6
"15790",5,4
"15791",20,10
"15792",66,8
"15793",0,2
"15794",143,9
"15795",205,7
"15796",210,7
"15797",197,7
"15798",0,1
"15799",0,1
"15800",0,1
"15801",0,1
"15802",170,10
"15803",8,7
"15804",239,10
"15805",16,3
"15806",0,6
"15807",2,11
"15808",0,2
"15809",0,1
"15810",113,9
"15811",0,3
"15812",34,8
"15813",0,1
"15814",144,9
"15815",0,1
"15816",0,1
"15817",187,9
"15818",0,1
"15819",0,1
"15820",4,10
"15821",0,1
"15822",0,1
"15823",0,1
"15824",0,1
"15825",247,9
"15826",97,8
"15827",0,4
"15828",0,1
"15829",84,10
"15830",14,2
"15831",59,7
"15832",0,1
"15833",43,9
"15834",187,7
"15835",0,1
"15836",0,1
"15837",0,1
"15838",1,6
"15839",33,3
"15840",37,8
"15841",0,2
"15842",263,10
"15843",0,2
"15844",0,14
"15845",108,9
"15846",0,1
"15847",0,1
"15848",0,14
"15849",0,1
"15850",0,1
"15851",20,4
"15852",247,11
"15853",5,9
"15854",20,6
"15855",0,1
"15856",2,1
"15857",0,9
"15858",0,1
"15859",0,1
"15860",133,3
"15861",26,8
"15862",53,3
"15863",96,8
"15864",0,1
"15865",21,1
"15866",1,8
"15867",39,2
"15868",0,5
"15869",203,9
"15870",0,1
"15871",55,9
"15872",0,1
"15873",0,1
"15874",0,1
"15875",129,10
"15876",0,5
"15877",0,1
"15878",0,2
"15879",15,3
"15880",0,8
"15881",0,4
"15882",3,6
"15883",176,9
"15884",154,9
"15885",308,9
"15886",82,8
"15887",0,1
"15888",0,6
"15889",0,7
"15890",0,2
"15891",0,3
"15892",158,10
"15893",10,2
"15894",1,3
"15895",27,8
"15896",0,1
"15897",0,1
"15898",13,4
"15899",32,2
"15900",19,6
"15901",35,9
"15902",161,9
"15903",40,8
"15904",0,1
"15905",0,1
"15906",0,4
"15907",187,9
"15908",59,8
"15909",0,3
"15910",276,10
"15911",25,8
"15912",0,1
"15913",0,6
"15914",3,2
"15915",0,1
"15916",0,8
"15917",3,6
"15918",0,5
"15919",0,1
"15920",0,1
"15921",33,7
"15922",70,8
"15923",0,1
"15924",72,8
"15925",126,7
"15926",0,9
"15927",60,10
"15928",0,1
"15929",0,1
"15930",64,9
"15931",67,2
"15932",17,3
"15933",1,2
"15934",0,2
"15935",0,1
"15936",0,2
"15937",0,1
"15938",150,5
"15939",9,6
"15940",1,7
"15941",90,7
"15942",100,9
"15943",2,2
"15944",0,1
"15945",0,6
"15946",0,2
"15947",0,2
"15948",109,7
"15949",161,8
"15950",262,11
"15951",117,8
"15952",140,8
"15953",19,1
"15954",222,2
"15955",1,8
"15956",64,9
"15957",0,2
"15958",0,1
"15959",75,9
"15960",0,2
"15961",0,9
"15962",0,1
"15963",201,9
"15964",0,2
"15965",9,5
"15966",0,1
"15967",34,8
"15968",107,8
"15969",43,9
"15970",1,8
"15971",195,9
"15972",44,8
"15973",0,6
"15974",0,1
"15975",0,1
"15976",40,9
"15977",74,2
"15978",1,1
"15979",40,2
"15980",19,2
"15981",12,3
"15982",4,9
"15983",81,10
"15984",90,7
"15985",0,1
"15986",0,5
"15987",1,8
"15988",0,1
"15989",0,6
"15990",93,7
"15991",192,3
"15992",4,3
"15993",0,8
"15994",85,8
"15995",37,8
"15996",0,1
"15997",0,6
"15998",0,1
"15999",0,1
"16000",48,6
"16001",0,1
"16002",0,6
"16003",0,7
"16004",5,2
"16005",98,4
"16006",0,5
"16007",54,9
"16008",44,8
"16009",252,7
"16010",0,1
"16011",0,1
"16012",249,9
"16013",0,1
"16014",0,1
"16015",0,2
"16016",0,1
"16017",0,7
"16018",124,6
"16019",48,3
"16020",0,6
"16021",121,10
"16022",205,8
"16023",164,3
"16024",0,1
"16025",362,10
"16026",0,1
"16027",12,4
"16028",185,9
"16029",2,10
"16030",335,10
"16031",0,1
"16032",22,6
"16033",0,10
"16034",0,3
"16035",100,6
"16036",1,2
"16037",0,1
"16038",0,1
"16039",0,1
"16040",0,1
"16041",19,3
"16042",0,2
"16043",336,4
"16044",77,8
"16045",0,1
"16046",0,1
"16047",0,2
"16048",0,2
"16049",0,1
"16050",2,2
"16051",23,8
"16052",0,6
"16053",1,1
"16054",18,2
"16055",0,9
"16056",10,9
"16057",250,8
"16058",0,7
"16059",2,4
"16060",20,2
"16061",29,9
"16062",0,3
"16063",75,3
"16064",0,9
"16065",61,9
"16066",91,9
"16067",3,5
"16068",1,2
"16069",248,8
"16070",20,10
"16071",0,1
"16072",81,9
"16073",0,1
"16074",0,1
"16075",18,9
"16076",109,7
"16077",0,1
"16078",138,8
"16079",0,4
"16080",0,14
"16081",122,9
"16082",23,8
"16083",0,5
"16084",47,8
"16085",9,7
"16086",9,6
"16087",43,7
"16088",1,7
"16089",121,8
"16090",12,6
"16091",2,6
"16092",97,9
"16093",3,10
"16094",264,8
"16095",212,8
"16096",145,9
"16097",0,1
"16098",141,7
"16099",0,7
"16100",1,2
"16101",220,8
"16102",0,1
"16103",0,2
"16104",207,8
"16105",71,10
"16106",64,9
"16107",0,2
"16108",0,1
"16109",116,10
"16110",0,1
"16111",119,10
"16112",0,1
"16113",59,7
"16114",29,9
"16115",0,3
"16116",356,9
"16117",1,1
"16118",72,9
"16119",12,1
"16120",9,11
"16121",0,12
"16122",6,8
"16123",10,1
"16124",0,1
"16125",0,1
"16126",120,11
"16127",0,7
"16128",1,3
"16129",72,9
"16130",9,1
"16131",2,9
"16132",153,8
"16133",0,1
"16134",0,8
"16135",0,1
"16136",0,1
"16137",294,9
"16138",2,3
"16139",0,4
"16140",330,7
"16141",0,1
"16142",37,8
"16143",7,2
"16144",208,6
"16145",57,11
"16146",0,1
"16147",0,1
"16148",0,1
"16149",42,9
"16150",0,3
"16151",0,1
"16152",0,1
"16153",75,10
"16154",111,9
"16155",34,2
"16156",92,7
"16157",0,1
"16158",0,1
"16159",9,2
"16160",24,8
"16161",0,3
"16162",280,7
"16163",0,7
"16164",92,2
"16165",0,10
"16166",41,8
"16167",31,9
"16168",139,10
"16169",159,7
"16170",63,9
"16171",14,9
"16172",19,10
"16173",0,1
"16174",12,2
"16175",0,1
"16176",0,9
"16177",121,7
"16178",77,5
"16179",102,2
"16180",0,7
"16181",25,9
"16182",0,1
"16183",76,8
"16184",233,8
"16185",3,2
"16186",1,9
"16187",298,8
"16188",0,4
"16189",0,1
"16190",0,3
"16191",7,7
"16192",8,10
"16193",0,1
"16194",1,1
"16195",0,1
"16196",3,2
"16197",97,8
"16198",0,1
"16199",0,2
"16200",0,1
"16201",101,8
"16202",101,8
"16203",298,10
"16204",0,1
"16205",15,6
"16206",102,10
"16207",0,3
"16208",8,10
"16209",0,9
"16210",64,4
"16211",2,2
"16212",0,2
"16213",0,1
"16214",0,1
"16215",1,1
"16216",0,1
"16217",0,1
"16218",0,1
"16219",0,1
"16220",0,1
"16221",54,7
"16222",16,6
"16223",0,1
"16224",1,1
"16225",216,1
"16226",38,9
"16227",182,9
"16228",0,9
"16229",111,8
"16230",177,8
"16231",154,5
"16232",0,1
"16233",0,1
"16234",0,2
"16235",0,2
"16236",0,3
"16237",0,1
"16238",0,9
"16239",106,8
"16240",0,6
"16241",0,2
"16242",0,1
"16243",26,5
"16244",0,1
"16245",0,1
"16246",0,1
"16247",1,1
"16248",0,1
"16249",14,8
"16250",0,2
"16251",0,1
"16252",1,10
"16253",1,10
"16254",163,10
"16255",31,2
"16256",0,2
"16257",1,3
"16258",23,6
"16259",0,2
"16260",165,7
"16261",9,9
"16262",146,9
"16263",0,1
"16264",8,2
"16265",8,2
"16266",7,2
"16267",0,1
"16268",306,7
"16269",0,1
"16270",0,1
"16271",0,10
"16272",0,5
"16273",57,8
"16274",52,9
"16275",126,8
"16276",0,6
"16277",0,2
"16278",0,1
"16279",0,1
"16280",208,1
"16281",85,9
"16282",0,1
"16283",10,9
"16284",12,7
"16285",185,8
"16286",0,8
"16287",121,8
"16288",0,9
"16289",0,2
"16290",82,7
"16291",0,5
"16292",0,1
"16293",0,1
"16294",0,1
"16295",12,8
"16296",1,3
"16297",1,2
"16298",6,1
"16299",283,8
"16300",1,8
"16301",0,3
"16302",0,2
"16303",325,10
"16304",0,2
"16305",0,7
"16306",0,1
"16307",89,9
"16308",0,2
"16309",46,9
"16310",0,1
"16311",20,8
"16312",0,1
"16313",0,1
"16314",0,1
"16315",0,1
"16316",0,2
"16317",1,6
"16318",208,9
"16319",9,5
"16320",0,2
"16321",2,6
"16322",39,9
"16323",16,8
"16324",3,3
"16325",62,8
"16326",0,1
"16327",0,2
"16328",141,9
"16329",0,2
"16330",0,2
"16331",2,2
"16332",116,9
"16333",19,1
"16334",2,3
"16335",0,1
"16336",44,6
"16337",0,2
"16338",0,6
"16339",1,11
"16340",95,7
"16341",0,3
"16342",33,2
"16343",105,10
"16344",0,3
"16345",5,1
"16346",1,2
"16347",136,9
"16348",5,3
"16349",0,9
"16350",3,1
"16351",2,7
"16352",311,10
"16353",0,2
"16354",47,10
"16355",0,1
"16356",0,6
"16357",0,2
"16358",0,8
"16359",0,8
"16360",54,9
"16361",0,1
"16362",0,1
"16363",0,1
"16364",2,6
"16365",0,2
"16366",278,6
"16367",4,3
"16368",0,1
"16369",0,2
"16370",0,1
"16371",0,7
"16372",0,1
"16373",0,1
"16374",0,2
"16375",0,2
"16376",0,1
"16377",0,1
"16378",0,2
"16379",0,2
"16380",0,14
"16381",69,8
"16382",3,11
"16383",0,3
"16384",58,6
"16385",0,1
"16386",1,2
"16387",5,2
"16388",0,2
"16389",1,9
"16390",0,7
"16391",0,6
"16392",25,3
"16393",146,13
"16394",87,10
"16395",8,7
"16396",112,8
"16397",79,8
"16398",0,3
"16399",1,7
"16400",0,1
"16401",58,9
"16402",1,2
"16403",0,2
"16404",0,6
"16405",46,8
"16406",0,1
"16407",17,9
"16408",40,8
"16409",36,9
"16410",13,11
"16411",93,13
"16412",0,2
"16413",232,6
"16414",246,9
"16415",3,8
"16416",203,10
"16417",0,1
"16418",189,8
"16419",1,7
"16420",122,5
"16421",63,6
"16422",0,7
"16423",188,8
"16424",0,5
"16425",1,2
"16426",1,1
"16427",32,7
"16428",7,2
"16429",90,10
"16430",28,7
"16431",7,2
"16432",15,2
"16433",0,2
"16434",23,7
"16435",90,9
"16436",0,10
"16437",15,1
"16438",0,2
"16439",0,7
"16440",7,10
"16441",106,8
"16442",0,3
"16443",57,8
"16444",4,1
"16445",5,7
"16446",0,8
"16447",134,9
"16448",16,5
"16449",68,9
"16450",0,2
"16451",44,7
"16452",78,7
"16453",0,1
"16454",0,1
"16455",4,4
"16456",0,2
"16457",0,3
"16458",73,8
"16459",0,1
"16460",0,5
"16461",0,1
"16462",39,2
"16463",0,1
"16464",0,1
"16465",2,5
"16466",2,8
"16467",59,8
"16468",304,9
"16469",12,2
"16470",75,10
"16471",7,10
"16472",87,10
"16473",8,5
"16474",2,7
"16475",0,1
"16476",71,4
"16477",0,1
"16478",72,11
"16479",30,10
"16480",10,8
"16481",229,2
"16482",6,3
"16483",24,8
"16484",0,1
"16485",0,1
"16486",2,3
"16487",0,5
"16488",1,2
"16489",54,9
"16490",140,9
"16491",23,3
"16492",211,9
"16493",44,9
"16494",66,9
"16495",134,9
"16496",23,2
"16497",72,8
"16498",66,9
"16499",0,1
"16500",15,7
"16501",2,8
"16502",58,5
"16503",88,7
"16504",0,1
"16505",57,10
"16506",354,8
"16507",0,2
"16508",55,8
"16509",0,6
"16510",41,6
"16511",0,2
"16512",0,4
"16513",0,1
"16514",0,1
"16515",0,1
"16516",0,2
"16517",0,2
"16518",7,3
"16519",53,9
"16520",0,1
"16521",0,5
"16522",47,2
"16523",0,2
"16524",24,6
"16525",4,1
"16526",0,5
"16527",22,2
"16528",0,2
"16529",174,9
"16530",62,4
"16531",0,6
"16532",0,7
"16533",0,1
"16534",31,2
"16535",166,6
"16536",0,1
"16537",79,7
"16538",0,3
"16539",0,9
"16540",28,9
"16541",63,9
"16542",0,1
"16543",34,2
"16544",110,9
"16545",64,8
"16546",0,4
"16547",0,9
"16548",56,2
"16549",101,10
"16550",12,3
"16551",230,8
"16552",0,1
"16553",3,6
"16554",0,2
"16555",10,9
"16556",0,4
"16557",0,2
"16558",0,1
"16559",18,3
"16560",1,3
"16561",0,1
"16562",0,2
"16563",0,3
"16564",0,1
"16565",0,2
"16566",0,6
"16567",0,3
"16568",56,3
"16569",0,1
"16570",0,1
"16571",0,1
"16572",42,11
"16573",263,7
"16574",96,6
"16575",0,2
"16576",0,2
"16577",0,2
"16578",80,10
"16579",15,6
"16580",7,4
"16581",60,4
"16582",7,1
"16583",82,8
"16584",0,9
"16585",6,4
"16586",0,6
"16587",0,3
"16588",0,1
"16589",22,3
"16590",34,3
"16591",29,9
"16592",86,8
"16593",34,2
"16594",50,10
"16595",0,2
"16596",175,9
"16597",8,2
"16598",0,5
"16599",288,3
"16600",141,4
"16601",2,9
"16602",0,1
"16603",0,2
"16604",0,1
"16605",136,9
"16606",0,1
"16607",0,1
"16608",0,2
"16609",0,2
"16610",4,9
"16611",1,3
"16612",19,2
"16613",98,7
"16614",67,10
"16615",0,1
"16616",0,1
"16617",0,1
"16618",0,1
"16619",48,7
"16620",32,11
"16621",13,8
"16622",24,7
"16623",0,1
"16624",2,1
"16625",49,8
"16626",33,8
"16627",35,6
"16628",18,6
"16629",78,8
"16630",0,1
"16631",13,9
"16632",11,1
"16633",154,9
"16634",20,8
"16635",179,1
"16636",148,9
"16637",31,4
"16638",55,6
"16639",0,4
"16640",144,9
"16641",0,1
"16642",0,1
"16643",43,7
"16644",2,8
"16645",193,8
"16646",0,1
"16647",0,8
"16648",247,8
"16649",113,9
"16650",8,8
"16651",47,7
"16652",3,6
"16653",0,1
"16654",224,9
"16655",0,5
"16656",362,9
"16657",0,1
"16658",0,6
"16659",0,1
"16660",107,8
"16661",0,1
"16662",0,1
"16663",278,8
"16664",0,6
"16665",38,2
"16666",86,7
"16667",126,9
"16668",0,1
"16669",0,1
"16670",294,5
"16671",282,8
"16672",0,1
"16673",37,6
"16674",113,7
"16675",0,3
"16676",43,7
"16677",0,2
"16678",0,1
"16679",87,8
"16680",4,4
"16681",47,9
"16682",0,1
"16683",0,1
"16684",76,8
"16685",0,1
"16686",0,1
"16687",0,1
"16688",0,2
"16689",1,1
"16690",0,2
"16691",0,1
"16692",0,1
"16693",120,9
"16694",2,1
"16695",23,2
"16696",1,4
"16697",40,10
"16698",17,10
"16699",53,7
"16700",0,1
"16701",0,1
"16702",0,1
"16703",45,9
"16704",0,3
"16705",59,8
"16706",86,9
"16707",0,8
"16708",0,1
"16709",4,9
"16710",0,1
"16711",0,7
"16712",192,9
"16713",65,9
"16714",208,9
"16715",69,9
"16716",90,7
"16717",14,9
"16718",110,10
"16719",71,6
"16720",9,2
"16721",180,8
"16722",194,8
"16723",132,5
"16724",0,7
"16725",340,8
"16726",0,6
"16727",134,7
"16728",0,1
"16729",0,1
"16730",194,8
"16731",0,1
"16732",243,10
"16733",178,7
"16734",48,2
"16735",87,8
"16736",1,2
"16737",51,9
"16738",4,5
"16739",80,8
"16740",154,3
"16741",137,9
"16742",251,8
"16743",0,7
"16744",0,1
"16745",0,1
"16746",4,6
"16747",40,8
"16748",99,3
"16749",213,8
"16750",269,6
"16751",2,1
"16752",78,10
"16753",0,2
"16754",3,1
"16755",137,8
"16756",12,3
"16757",0,1
"16758",151,5
"16759",0,1
"16760",19,6
"16761",0,1
"16762",88,11
"16763",2,7
"16764",105,10
"16765",1,3
"16766",0,2
"16767",0,2
"16768",0,2
"16769",119,9
"16770",194,7
"16771",30,2
"16772",16,7
"16773",21,3
"16774",3,10
"16775",8,5
"16776",21,1
"16777",0,3
"16778",166,6
"16779",0,6
"16780",0,2
"16781",0,5
"16782",116,9
"16783",1,7
"16784",1,9
"16785",0,8
"16786",169,10
"16787",130,11
"16788",29,10
"16789",0,2
"16790",0,3
"16791",46,9
"16792",232,7
"16793",28,8
"16794",114,9
"16795",0,2
"16796",0,1
"16797",0,1
"16798",41,10
"16799",5,9
"16800",0,5
"16801",49,9
"16802",314,8
"16803",0,2
"16804",0,2
"16805",31,11
"16806",190,8
"16807",0,1
"16808",7,3
"16809",75,8
"16810",1,9
"16811",0,1
"16812",12,8
"16813",3,2
"16814",8,2
"16815",11,3
"16816",16,2
"16817",67,8
"16818",24,7
"16819",28,7
"16820",0,7
"16821",47,2
"16822",25,10
"16823",274,9
"16824",0,5
"16825",0,1
"16826",0,3
"16827",1,10
"16828",4,8
"16829",341,8
"16830",94,4
"16831",0,7
"16832",4,2
"16833",1,9
"16834",2,3
"16835",2,3
"16836",0,1
"16837",142,9
"16838",75,6
"16839",123,9
"16840",0,1
"16841",0,1
"16842",0,1
"16843",0,1
"16844",0,6
"16845",0,1
"16846",0,2
"16847",167,10
"16848",0,3
"16849",0,4
"16850",143,9
"16851",0,1
"16852",0,1
